employee_id,first_name,last_name,email,birthdate,age,gender,race,marital_status,state,start_date,exit_date,employee_status,employment_type,employee_classification_type,termination_type,title,department,payzone,performance_score,current_rating
3637,Abdullah,Pruitt,abdullah.pruitt@bilearner.com,4/17/1995,30,Male,Asian,Divorced,MA,4/23/2022,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3638,Shamar,Roth,shamar.roth@bilearner.com,12/10/1978,46,Male,Hispanic,Single,MA,6/15/2023,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3639,Jaylen,Acosta,jaylen.acosta@bilearner.com,1/8/1966,59,Female,Hispanic,Divorced,MA,9/19/2019,4/14/2020,Retired,Contract,Full-Time,Retirement,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3640,Kale,House,kale.house@bilearner.com,9/21/2000,24,Female,Asian,Divorced,MA,1/7/2023,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3641,Kiersten,Ellis,kiersten.ellis@bilearner.com,1/15/1971,54,Male,Other,Widowed,MA,2/7/2020,5/1/2021,Voluntarily Terminated,Contract,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3642,Karissa,Carrillo,karissa.carrillo@bilearner.com,5/31/1978,47,Male,Black,Single,MA,4/29/2020,11/12/2021,Retired,Contract,Full-Time,Retirement,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3643,Issac,Whitehead,issac.whitehead@bilearner.com,3/22/1961,64,Male,Asian,Single,MA,4/16/2020,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3644,Madisyn,Andrews,madisyn.andrews@bilearner.com,6/24/1986,39,Male,Black,Married,MA,6/16/2022,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3645,Madyson,Rhodes,madyson.rhodes@bilearner.com,9/16/1977,47,Male,Asian,Single,MA,7/22/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3646,Brenton,Rodriguez,brenton.rodriguez@bilearner.com,1/1/1968,57,Female,Hispanic,Widowed,MA,4/22/2023,NULL,Active,Part-Time,Part-Time,NULL,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
3647,Nathen,Arias,nathen.arias@bilearner.com,7/24/1966,59,Female,Black,Single,MA,12/28/2020,1/30/2021,Involuntarily Terminated,Part-Time,Part-Time,Involuntary,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
3648,Keyon,Hensley,keyon.hensley@bilearner.com,6/27/1948,77,Female,Other,Divorced,MA,2/23/2022,NULL,Active,Contract,Full-Time,NULL,Production Technician II,Production & Operations,Zone A,Fully Meets,4
3649,Elisha,Ruiz,elisha.ruiz@bilearner.com,6/6/1968,57,Female,White,Married,MA,8/13/2022,NULL,Active,Contract,Part-Time,NULL,Production Technician II,Production & Operations,Zone A,Fully Meets,4
3650,Amirah,Stanley,amirah.stanley@bilearner.com,12/25/1991,33,Female,White,Divorced,MA,10/3/2019,2/28/2022,Retired,Full-Time,Full-Time,Retirement,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
3651,Jeremy,Meyer,jeremy.meyer@bilearner.com,1/19/1991,34,Female,White,Single,MA,10/14/2019,NULL,Active,Full-Time,Full-Time,NULL,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
3652,Owen,Dillon,owen.dillon@bilearner.com,8/16/1946,78,Male,Other,Married,MA,8/30/2019,8/27/2022,Voluntarily Terminated,Part-Time,Part-Time,Resignation,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3653,Bridget,Bray,bridget.bray@bilearner.com,6/29/1995,30,Male,Asian,Widowed,MA,2/4/2021,7/30/2023,Voluntarily Terminated,Contract,Part-Time,Voluntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3654,Cassius,Gates,cassius.gates@bilearner.com,3/30/1995,30,Male,Asian,Divorced,MA,11/23/2022,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone A,Fully Meets,4
3655,Martha,Kemp,martha.kemp@bilearner.com,10/20/1998,26,Male,Asian,Married,MA,2/25/2023,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3656,Francesca,Mcmahon,francesca.mcmahon@bilearner.com,4/14/2001,24,Male,Hispanic,Divorced,MA,12/15/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Exceeds,5
3657,Lorelei,Walls,lorelei.walls@bilearner.com,3/4/1992,33,Female,Black,Single,MA,8/29/2021,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3658,Emery,Gillespie,emery.gillespie@bilearner.com,11/25/1966,58,Female,Black,Divorced,MA,11/4/2022,7/7/2023,Involuntarily Terminated,Part-Time,Temporary,Involuntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3659,Kaylee,Baldwin,kaylee.baldwin@bilearner.com,10/30/1989,35,Male,Other,Divorced,MA,10/2/2019,10/13/2019,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,1
3660,Aron,Hester,aron.hester@bilearner.com,6/21/1974,51,Male,Hispanic,Single,MA,5/24/2019,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3661,Reagan,Brennan,reagan.brennan@bilearner.com,5/22/1952,73,Male,Asian,Married,MA,2/28/2022,9/5/2022,Involuntarily Terminated,Contract,Temporary,Involuntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3662,Hugh,Berry,hugh.berry@bilearner.com,4/18/1973,52,Male,Other,Married,MA,6/13/2023,NULL,Active,Full-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3663,Brandon,Anderson,brandon.anderson@bilearner.com,11/23/1977,47,Female,Black,Single,MA,10/7/2019,1/22/2022,Retired,Part-Time,Part-Time,Retirement,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3664,Diana,Garza,diana.garza@bilearner.com,8/15/1956,68,Female,Other,Widowed,MA,10/6/2020,1/12/2022,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3665,Dalton,Bowen,dalton.bowen@bilearner.com,3/30/1985,40,Male,Asian,Married,MA,11/22/2019,NULL,Active,Full-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3666,Davin,Peters,davin.peters@bilearner.com,5/19/1956,69,Male,Hispanic,Single,MA,4/29/2022,1/21/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3667,Leyla,Warren,leyla.warren@bilearner.com,8/23/1998,26,Male,Black,Single,MA,12/11/2022,4/28/2023,Voluntarily Terminated,Part-Time,Temporary,Resignation,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3668,Victoria,Allen,victoria.allen@bilearner.com,5/24/1996,29,Male,Asian,Widowed,MA,8/6/2023,8/6/2023,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3669,Tyler,Hines,tyler.hines@bilearner.com,1/16/1967,58,Male,Black,Widowed,MA,3/28/2020,3/12/2023,Retired,Contract,Temporary,Retirement,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3670,Sandra,Atkinson,sandra.atkinson@bilearner.com,1/17/1969,56,Female,Hispanic,Widowed,MA,8/11/2022,3/27/2023,Voluntarily Terminated,Full-Time,Full-Time,Resignation,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
3671,Simone,Hayes,simone.hayes@bilearner.com,12/29/1989,35,Female,Asian,Divorced,MA,1/26/2023,6/19/2023,Involuntarily Terminated,Part-Time,Temporary,Involuntary,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
3672,Rhett,Valenzuela,rhett.valenzuela@bilearner.com,2/24/1991,34,Female,Asian,Divorced,MA,1/14/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
3673,Lane,Zuniga,lane.zuniga@bilearner.com,2/19/1973,52,Female,Other,Widowed,MA,6/11/2022,1/10/2023,Voluntarily Terminated,Full-Time,Temporary,Voluntary,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
3674,Isabelle,Shields,isabelle.shields@bilearner.com,5/1/1996,29,Female,Other,Single,MA,6/25/2020,3/2/2022,Voluntarily Terminated,Part-Time,Part-Time,Voluntary,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
3675,Mario,Mays,mario.mays@bilearner.com,8/28/1952,72,Female,Hispanic,Divorced,MA,6/8/2020,12/29/2022,Voluntarily Terminated,Full-Time,Full-Time,Resignation,Production Technician II,Production & Operations,Zone C,Needs Improvement,3
3676,Leah,Robinson,leah.robinson@bilearner.com,11/29/1993,31,Male,Black,Divorced,MA,8/29/2018,NULL,Active,Contract,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3677,Dayami,Bailey,dayami.bailey@bilearner.com,2/4/1960,65,Male,Hispanic,Single,MA,10/1/2022,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3678,Ramon,Fleming,ramon.fleming@bilearner.com,5/24/1999,26,Male,Asian,Single,MA,7/22/2021,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3679,Pedro,Harrison,pedro.harrison@bilearner.com,7/16/1989,36,Male,Asian,Divorced,MA,12/14/2019,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3680,Harrison,Hudson,harrison.hudson@bilearner.com,9/14/1985,39,Female,Other,Divorced,MA,3/27/2020,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3681,Taniya,Lane,taniya.lane@bilearner.com,3/17/1976,49,Female,Black,Widowed,MA,11/25/2021,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3682,Rene,Wallace,rene.wallace@bilearner.com,4/28/1943,82,Female,Black,Single,MA,7/8/2023,NULL,Active,Full-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3683,Kai,Gaines,kai.gaines@bilearner.com,1/6/1956,69,Male,Other,Divorced,MA,11/2/2021,12/11/2021,Involuntarily Terminated,Part-Time,Temporary,Involuntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3684,Noelle,Levy,noelle.levy@bilearner.com,8/3/1954,71,Male,Hispanic,Widowed,MA,12/1/2019,12/25/2022,Involuntarily Terminated,Contract,Part-Time,Involuntary,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3685,Kylie,Jimenez,kylie.jimenez@bilearner.com,6/22/1986,39,Male,Asian,Widowed,MA,8/16/2022,11/10/2022,Retired,Full-Time,Full-Time,Retirement,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3686,Carly,Figueroa,carly.figueroa@bilearner.com,4/20/1998,27,Male,White,Single,MA,4/25/2021,12/12/2022,Retired,Part-Time,Part-Time,Retirement,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,1
3687,Bria,Mcpherson,bria.mcpherson@bilearner.com,8/20/1944,80,Female,White,Divorced,MA,5/17/2019,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,1
3688,Brynn,Harding,brynn.harding@bilearner.com,9/19/1951,73,Female,Asian,Divorced,MA,5/4/2019,8/3/2021,Involuntarily Terminated,Contract,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3689,Rashad,Wells,rashad.wells@bilearner.com,12/29/1960,64,Male,Asian,Married,MA,7/16/2021,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3690,Jaylene,Deleon,jaylene.deleon@bilearner.com,11/14/1950,74,Male,White,Single,MA,8/4/2020,2/27/2021,Voluntarily Terminated,Part-Time,Temporary,Voluntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3691,Chace,Church,chace.church@bilearner.com,1/3/1993,32,Male,Asian,Single,MA,11/23/2020,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Performance Improvement Plan,1
3692,Zayne,Hunter,zayne.hunter@bilearner.com,12/15/1979,45,Male,Black,Widowed,MA,11/11/2019,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3693,Amya,Vega,amya.vega@bilearner.com,8/1/1977,48,Female,White,Married,MA,5/20/2019,8/30/2020,Involuntarily Terminated,Part-Time,Temporary,Involuntary,Production Technician II,Production & Operations,Zone B,Performance Improvement Plan,2
3694,Nickolas,West,nickolas.west@bilearner.com,3/11/1961,64,Female,Hispanic,Married,MA,11/5/2019,4/16/2022,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician II,Production & Operations,Zone A,Fully Meets,4
3695,Cason,Neal,cason.neal@bilearner.com,11/28/1989,35,Female,Hispanic,Divorced,MA,9/20/2018,2/4/2021,Voluntarily Terminated,Contract,Temporary,Voluntary,Production Technician II,Production & Operations,Zone C,Fully Meets,4
3696,Aldo,Dyer,aldo.dyer@bilearner.com,10/7/1989,35,Female,Hispanic,Widowed,MA,9/2/2020,5/26/2023,Voluntarily Terminated,Contract,Part-Time,Resignation,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
3697,Sonia,Skinner,sonia.skinner@bilearner.com,12/26/1992,32,Female,Other,Single,MA,6/28/2020,NULL,Active,Full-Time,Full-Time,NULL,Production Technician II,Production & Operations,Zone A,Fully Meets,4
3698,Julien,Banks,julien.banks@bilearner.com,6/12/1984,41,Female,Hispanic,Married,MA,3/22/2023,5/30/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician II,Production & Operations,Zone A,Needs Improvement,3
3699,Madelyn,Mcdonald,madelyn.mcdonald@bilearner.com,1/31/1977,48,Male,Asian,Divorced,MA,8/30/2022,9/20/2022,Involuntarily Terminated,Part-Time,Temporary,Involuntary,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3700,Brenden,Nash,brenden.nash@bilearner.com,4/12/1988,37,Male,Hispanic,Divorced,MA,10/24/2019,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,1
3701,Genesis,Coleman,genesis.coleman@bilearner.com,6/20/1948,77,Male,Other,Single,MA,11/9/2019,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3702,Justice,Branch,justice.branch@bilearner.com,4/22/1976,49,Male,Asian,Single,MA,7/13/2019,NULL,Active,Part-Time,Part-Time,NULL,Production Technician I,Production & Operations,Zone C,Needs Improvement,3
3703,Addisyn,Guerrero,addisyn.guerrero@bilearner.com,2/15/1951,74,Female,White,Widowed,MA,8/31/2020,6/26/2022,Voluntarily Terminated,Part-Time,Part-Time,Resignation,Production Technician I,Production & Operations,Zone A,Fully Meets,4
3704,Addisyn,Aguilar,addisyn.aguilar@bilearner.com,2/5/1976,49,Female,Asian,Married,MA,1/25/2019,10/26/2021,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone C,Exceeds,5
3705,Marcos,Gallagher,marcos.gallagher@bilearner.com,5/27/1967,58,Female,White,Single,MA,11/21/2020,4/9/2023,Involuntarily Terminated,Full-Time,Full-Time,Involuntary,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
3706,Mareli,Parker,mareli.parker@bilearner.com,11/8/1974,50,Male,White,Divorced,MA,9/23/2019,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3707,Joshua,Mitchell,joshua.mitchell@bilearner.com,12/1/1995,29,Male,Asian,Divorced,MA,12/11/2022,NULL,Active,Contract,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3708,Case,Gaines,case.gaines@bilearner.com,2/19/1974,51,Male,Black,Married,MA,8/21/2020,9/20/2022,Voluntarily Terminated,Full-Time,Full-Time,Resignation,Production Technician I,Production & Operations,Zone C,Fully Meets,4
3709,Jacey,Reyes,jacey.reyes@bilearner.com,9/18/1969,55,Male,Black,Divorced,MA,2/4/2019,4/17/2023,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Production Technician I,Production & Operations,Zone C,Exceeds,5
3710,Dean,Middleton,dean.middleton@bilearner.com,10/16/1960,64,Female,Hispanic,Single,MA,10/29/2021,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone C,Performance Improvement Plan,1
3711,Marlene,Bates,marlene.bates@bilearner.com,1/3/1981,44,Female,Black,Single,MA,7/17/2021,NULL,Active,Part-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone A,Performance Improvement Plan,1
3712,Kyra,Ray,kyra.ray@bilearner.com,4/3/1956,69,Male,Asian,Married,MA,4/28/2019,9/1/2022,Retired,Part-Time,Temporary,Retirement,Production Technician I,Production & Operations,Zone C,Exceeds,5
3713,Melanie,Kennedy,melanie.kennedy@bilearner.com,4/10/1985,40,Male,Hispanic,Widowed,MA,7/21/2020,NULL,Active,Full-Time,Temporary,NULL,Production Technician I,Production & Operations,Zone B,Needs Improvement,3
3714,Aleena,Mercer,aleena.mercer@bilearner.com,4/19/1965,60,Male,White,Married,MA,1/19/2020,NULL,Active,Full-Time,Full-Time,NULL,Production Technician I,Production & Operations,Zone B,Fully Meets,4
3715,Jake,White,jake.white@bilearner.com,3/5/1976,49,Male,Black,Widowed,MA,9/12/2021,NULL,Active,Contract,Full-Time,NULL,Production Technician I,Production & Operations,Zone A,Fully Meets,4
3716,Chaim,Chase,chaim.chase@bilearner.com,6/27/1993,32,Female,Black,Married,MA,7/31/2022,2/18/2023,Voluntarily Terminated,Full-Time,Full-Time,Voluntary,Production Technician II,Production & Operations,Zone A,Performance Improvement Plan,1
3717,Keshawn,Le,keshawn.le@bilearner.com,11/7/1992,32,Female,Asian,Married,MA,5/18/2023,NULL,Active,Contract,Full-Time,NULL,Production Technician II,Production & Operations,Zone B,Performance Improvement Plan,2
3718,Dalton,Frazier,dalton.frazier@bilearner.com,9/15/1946,78,Female,Other,Married,MA,5/25/2021,10/22/2021,Voluntarily Terminated,Contract,Temporary,Voluntary,Production Technician II,Production & Operations,Zone C,Fully Meets,4
3719,Cannon,Hester,cannon.hester@bilearner.com,7/8/1947,78,Female,Hispanic,Divorced,MA,7/22/2022,NULL,Active,Contract,Full-Time,NULL,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
3720,Crystal,Brandt,crystal.brandt@bilearner.com,12/18/1958,66,Female,White,Single,MA,5/23/2019,9/12/2020,Voluntarily Terminated,Part-Time,Part-Time,Resignation,Production Technician II,Production & Operations,Zone B,Needs Improvement,3
3721,Johnny,Goodman,johnny.goodman@bilearner.com,3/24/1960,65,Male,Black,Widowed,MA,2/12/2020,4/7/2020,Voluntarily Terminated,Full-Time,Full-Time,Resignation,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3722,Nehemiah,Hancock,nehemiah.hancock@bilearner.com,8/31/1947,77,Male,White,Married,MA,2/16/2020,1/9/2022,Involuntarily Terminated,Part-Time,Part-Time,Involuntary,Production Technician I,Production & Operations,Zone B,Performance Improvement Plan,2
3723,Elliana,Villanueva,elliana.villanueva@bilearner.com,8/30/1972,52,Male,Asian,Married,MA,4/29/2022,7/16/2022,Retired,Full-Time,Temporary,Retirement,Production Technician I,Production & Operations,Zone A,Needs Improvement,3
